AT,AP,AH,TEY,CO,NOX,AP_normalized
16.492,1017.2,49.184,134.92,4.3646,68.446,0.37101449275363335
15.035,1017.3,62.603,134.34,4.3753,63.404,0.3826086956521737
13.153,1017.6,66.07,134.64,3.0223,64.291,0.4173913043478342
11.28,1017.4,68.108,135.25,3.787,68.565,0.3942028985507272
10.112,1017.4,70.835,136.25,3.9955,70.621,0.3942028985507272
9.0378,1017.7,74.153,134.59,3.8126,69.603,0.42898550724638773
8.4597,1017.3,75.742,126.9,4.2066,71.242,0.3826086956521737
7.9372,1016.9,76.739,123.89,4.6651,72.455,0.33623188405797283
7.5199,1016.7,78.712,109.44,7.0192,77.638,0.31304347826087897
7.6187,1016.6,79.368,112.27,6.4462,76.292,0.30144927536232546
8.0362,1016.6,78.917,123.32,4.4889,72.254,0.30144927536232546
8.3831,1016.6,79.023,109.15,6.5188,75.343,0.30144927536232546
8.84,1016.9,80.771,108.99,6.4336,75.57,0.33623188405797283
10.75,1017.2,82.091,118.05,5.4994,68.885,0.37101449275363335
13.186,1017.4,79.463,136.97,3.1151,61.879,0.3942028985507272
15.587,1017.6,71.877,137.91,1.2045,59.307,0.4173913043478342
17.06,1017.6,66.205,137.69,1.3127,61.582,0.4173913043478342
18.507,1017.5,53.175,136.23,2.0301,63.008,0.4057971014492807
19.94,1017.1,45.026,135.04,3.0421,65.124,0.35942028985507984
20.555,1016.8,43.756,135.04,3.3458,64.916,0.3246376811594193
20.363,1016.3,46.488,135.8,2.7864,63.505,0.2666666666666649
19.6,1016.0,52.054,134.7,1.8439,62.459,0.23188405797101755
18.841,1016.0,52.705,135.07,3.06,63.513,0.23188405797101755
17.192,1016.7,66.411,135.74,2.6255,60.513,0.31304347826087897
15.651,1016.7,73.943,134.92,3.6842,63.287,0.31304347826087897
15.65,1016.9,71.278,133.66,5.2916,63.805,0.33623188405797283
15.577,1017.0,70.49,133.69,3.0495,60.464,0.34782608695652634
15.021,1016.7,73.047,133.85,3.9144,63.988,0.31304347826087897
14.931,1016.3,74.731,135.3,5.5869,65.783,0.2666666666666649
14.985,1015.9,74.831,131.46,3.5741,59.896,0.22028985507246404
14.753,1015.5,78.898,123.42,5.8873,65.123,0.17391304347826317
14.454,1015.1,81.118,108.9,6.2731,63.153,0.1275362318840623
13.936,1014.8,82.618,109.42,6.0151,63.795,0.09275362318840175
13.427,1014.7,82.149,109.24,6.4845,63.299,0.08115942028986141
12.335,1014.6,82.694,109.94,4.6508,63.214,0.0695652173913079
11.656,1014.7,85.518,109.28,5.5497,66.497,0.08115942028986141
11.723,1015.0,85.584,109.59,7.0833,69.939,0.11594202898550877
13.215,1015.2,86.678,108.83,6.3375,62.497,0.1391304347826158
15.156,1015.3,80.465,122.14,4.16,61.376,0.15072463768115613
16.936,1015.3,68.543,135.33,4.4592,64.88,0.15072463768115613
17.835,1015.2,58.749,134.46,4.2986,65.009,0.1391304347826158
18.706,1014.8,57.565,135.85,3.306,63.415,0.09275362318840175
19.745,1014.4,56.692,135.15,2.4876,61.167,0.04637681159420087
20.19,1014.1,55.467,134.12,2.908,59.772,0.011594202898553514
20.564,1013.6,53.184,135.39,2.3276,60.653,-0.04637681159420087
20.678,1013.2,53.173,135.47,3.7532,65.272,-0.09275362318840175
20.248,1013.0,54.801,137.22,4.8243,64.716,-0.11594202898550877
19.409,1012.8,62.499,137.72,2.9495,60.19,-0.1391304347826158
18.284,1012.8,65.711,136.66,1.7849,61.568,-0.1391304347826158
17.114,1012.9,70.972,136.14,3.3673,62.219,-0.1275362318840623
16.039,1013.0,74.811,136.55,2.4758,59.608,-0.11594202898550877
14.758,1013.1,75.621,135.86,3.5786,63.873,-0.10434782608695527
12.806,1013.2,78.617,136.71,5.2083,66.651,-0.09275362318840175
12.043,1013.1,80.107,126.49,4.4075,66.774,-0.10434782608695527
11.281,1012.9,81.019,109.53,6.7597,72.246,-0.1275362318840623
10.253,1012.6,82.875,109.06,7.0833,76.096,-0.16231884057970966
9.9938,1012.7,83.209,108.51,7.0833,73.324,-0.15072463768115613
9.5386,1012.6,84.35,105.06,7.0833,56.838,-0.16231884057970966
9.143,1012.5,84.887,109.27,3.9352,71.593,-0.17391304347826317
9.1171,1012.7,84.868,107.96,5.6877,76.697,-0.15072463768115613
9.3082,1013.2,85.788,117.79,4.7068,69.677,-0.09275362318840175
11.22,1013.5,88.166,136.04,3.0585,63.788,-0.05797101449275439
14.386,1013.7,85.562,136.54,3.1926,61.354,-0.03478260869564736
16.43,1013.9,77.653,135.63,2.0723,58.662,-0.011594202898553514
17.882,1014.2,73.834,136.03,1.9179,59.473,0.02318840579710703
19.112,1014.0,67.717,134.82,2.1074,60.015,0.0
19.786,1013.9,63.967,136.16,2.0315,58.352,-0.011594202898553514
20.006,1013.5,63.53,133.82,2.7292,57.021,-0.05797101449275439
20.206,1012.9,60.236,135.46,1.9245,57.043,-0.1275362318840623
20.549,1012.5,61.93,134.18,1.2045,56.235,-0.17391304347826317
20.313,1012.1,65.097,134.2,1.8442,55.661,-0.22028985507246404
19.688,1011.8,67.096,134.12,1.6283,56.74,-0.2550724637681246
18.881,1011.8,68.834,134.14,1.9251,59.201,-0.2550724637681246
18.073,1011.8,72.573,134.62,3.3605,61.125,-0.2550724637681246
17.092,1012.2,74.036,134.15,2.3544,58.077,-0.20869565217391053
15.614,1012.4,76.905,133.82,1.2045,58.257,-0.18550724637681668
14.363,1012.2,79.294,132.99,3.206,61.472,-0.20869565217391053
13.301,1011.9,79.223,135.26,1.9812,60.39,-0.24347826086957106
12.377,1011.5,80.942,136.7,3.8663,65.623,-0.28985507246377196
11.738,1011.1,82.097,139.74,3.981,65.278,-0.33623188405797283
11.486,1010.6,83.181,137.96,2.2943,62.101,-0.3942028985507272
11.194,1010.3,83.117,118.2,5.3003,68.789,-0.42898550724638773
11.168,1010.1,84.926,109.33,7.0833,69.2,-0.4521739130434816
11.141,1009.9,84.078,107.67,5.9912,71.408,-0.4753623188405886
11.428,1010.1,84.632,130.66,4.4942,69.343,-0.4521739130434816
13.343,1010.0,86.637,138.27,5.151,67.2,-0.4637681159420351
16.406,1009.9,78.643,136.09,3.3893,61.484,-0.4753623188405886
17.808,1009.5,73.363,134.67,3.8112,61.962,-0.5217391304347895
18.459,1009.0,70.276,133.38,3.9222,62.37,-0.5797101449275439
18.726,1008.2,68.874,135.95,3.0647,61.829,-0.6724637681159457
20.186,1007.9,54.969,134.69,2.13,61.05,-0.7072463768116062
21.229,1007.4,46.013,135.21,1.7218,63.011,-0.7652173913043605
21.791,1006.9,47.021,135.78,2.1058,63.324,-0.8231884057971149
22.489,1006.0,44.108,134.88,1.9342,63.413,-0.9275362318840702
22.891,1005.2,44.558,135.22,2.0038,63.628,-1.020289855072472
23.328,1004.7,42.04,135.03,2.0237,64.475,-1.0782608695652263
23.821,1004.7,38.745,135.48,1.7937,65.352,-1.0782608695652263
22.23,1005.2,44.043,134.57,2.0124,63.326,-1.020289855072472
19.547,1005.6,55.436,135.36,2.0349,62.293,-0.9739130434782711
17.998,1005.8,57.777,134.36,1.2045,60.415,-0.9507246376811772
17.826,1005.7,56.524,134.24,2.0502,64.158,-0.9623188405797175
15.942,1005.7,63.397,136.93,2.0209,63.458,-0.9623188405797175
15.584,1005.6,65.473,125.87,1.4764,63.444,-0.9739130434782711
14.856,1005.7,66.922,109.47,5.5653,70.255,-0.9623188405797175
14.427,1005.6,67.68,109.01,4.3744,65.814,-0.9739130434782711
14.904,1005.6,70.334,109.81,6.332,66.865,-0.9739130434782711
13.594,1006.0,72.056,110.2,4.9918,65.323,-0.9275362318840702
12.66,1006.5,76.042,108.85,5.2725,68.332,-0.8695652173913158
13.176,1006.7,79.648,110.13,4.9753,62.878,-0.8463768115942087
14.643,1007.1,82.767,133.27,1.2045,57.501,-0.8000000000000079
15.624,1007.7,83.868,136.0,2.0837,59.976,-0.7304347826087
16.671,1008.2,83.042,134.72,1.7134,55.941,-0.6724637681159457
19.154,1008.4,76.093,133.14,1.2045,53.573,-0.6492753623188517
21.079,1008.7,65.008,134.9,1.2045,57.104,-0.6144927536231912
21.783,1008.5,59.803,133.58,1.7262,57.844,-0.6376811594202982
22.619,1008.5,54.476,134.08,2.0829,59.237,-0.6376811594202982
23.838,1008.7,49.264,135.26,1.9432,59.677,-0.6144927536231912
23.687,1008.6,53.755,135.34,1.4999,56.931,-0.6260869565217447
22.791,1008.8,54.645,134.85,1.7803,56.416,-0.6028985507246509
20.946,1009.2,62.565,134.26,2.1343,56.303,-0.5565217391304369
19.365,1010.2,69.823,135.43,1.2045,56.636,-0.4405797101449281
16.632,1011.0,77.908,134.36,1.8029,59.129,-0.34782608695652634
15.622,1011.1,85.749,134.82,2.5338,58.3,-0.33623188405797283
15.563,1011.3,84.99,134.01,1.2045,55.911,-0.31304347826087897
15.247,1012.0,82.966,133.4,1.2877,60.484,-0.23188405797101755
14.932,1012.8,83.349,136.78,2.3555,61.481,-0.1391304347826158
14.591,1013.2,82.775,125.22,1.2072,58.136,-0.09275362318840175
13.967,1013.5,84.044,109.48,4.1904,63.645,-0.05797101449275439
14.033,1013.7,83.738,108.52,4.6908,62.705,-0.03478260869564736
14.237,1013.9,82.943,109.19,2.3704,60.847,-0.011594202898553514
14.376,1014.2,80.568,108.3,4.0936,64.958,0.02318840579710703
14.454,1014.7,77.738,107.85,4.5692,64.507,0.08115942028986141
14.518,1015.3,77.64,109.13,3.2477,66.233,0.15072463768115613
14.856,1015.9,74.525,136.66,2.1069,68.221,0.22028985507246404
15.543,1016.3,71.113,136.73,2.9933,65.479,0.2666666666666649
16.157,1016.5,68.588,135.93,1.2045,59.575,0.28985507246377196
16.72,1016.6,68.091,136.81,2.0444,63.078,0.30144927536232546
17.731,1016.2,63.887,135.38,1.7011,61.364,0.2550724637681246
18.541,1015.9,62.783,134.59,2.1074,61.911,0.22028985507246404
19.244,1015.6,61.412,135.09,2.4474,61.057,0.18550724637681668
19.754,1015.2,59.08,135.82,2.0573,60.78,0.1391304347826158
19.799,1014.7,60.43,135.34,3.5174,61.13,0.08115942028986141
19.565,1014.4,62.652,135.03,2.8828,58.351,0.04637681159420087
18.679,1014.0,65.923,135.16,2.4624,59.735,0.0
17.4,1013.9,69.29,135.43,3.2807,60.245,-0.011594202898553514
16.078,1014.1,70.921,134.6,1.4349,58.334,0.011594202898553514
14.667,1014.3,73.793,135.42,2.505,62.475,0.03478260869564736
13.554,1014.2,77.71,134.79,1.8296,59.701,0.02318840579710703
12.486,1014.1,81.613,134.67,1.2045,58.672,0.011594202898553514
11.783,1014.0,83.578,108.38,5.124,72.807,0.0
11.484,1013.8,86.235,111.1,6.0953,69.538,-0.02318840579710703
11.24,1013.4,86.488,108.88,7.0833,70.726,-0.0695652173913079
11.066,1013.0,87.29,112.25,5.2753,67.072,-0.11594202898550877
11.17,1012.7,88.591,110.05,5.7789,72.536,-0.15072463768115613
11.316,1012.6,89.418,110.16,6.1051,73.177,-0.16231884057970966
11.348,1012.8,89.567,103.6,6.882,56.838,-0.1391304347826158
11.645,1013.3,90.335,105.14,4.5056,56.838,-0.08115942028986141
12.186,1013.4,90.18,109.58,3.1266,63.851,-0.0695652173913079
13.216,1013.9,87.647,121.12,4.1851,65.717,-0.011594202898553514
14.277,1014.2,82.713,135.93,1.3803,59.758,0.02318840579710703
15.414,1014.6,77.225,138.07,1.3667,62.813,0.0695652173913079
16.937,1014.4,70.932,137.14,2.298,63.236,0.04637681159420087
18.252,1014.0,65.865,117.56,3.7742,62.862,0.0
18.766,1013.8,64.306,108.55,3.565,60.307,-0.02318840579710703
18.734,1013.3,64.066,108.75,4.8035,62.353,-0.08115942028986141
18.623,1013.0,65.447,109.29,3.9032,57.252,-0.11594202898550877
18.259,1012.8,67.6,124.45,1.3623,56.878,-0.1391304347826158
18.152,1012.7,68.221,109.0,4.6051,61.038,-0.15072463768115613
17.251,1012.6,70.936,108.91,3.322,57.897,-0.16231884057970966
16.23,1012.9,75.284,108.28,3.3252,60.988,-0.1275362318840623
15.474,1013.2,77.921,108.35,5.2456,64.637,-0.09275362318840175
14.388,1013.2,78.648,128.14,1.3148,61.358,-0.09275362318840175
13.171,1013.5,81.28,108.97,5.3283,70.936,-0.05797101449275439
12.468,1013.3,83.921,108.6,4.7732,66.805,-0.08115942028986141
11.754,1012.9,85.053,108.13,5.154,72.482,-0.1275362318840623
11.087,1012.2,91.07,108.69,6.1348,75.983,-0.20869565217391053
11.314,1012.0,91.921,110.12,2.2913,64.147,-0.23188405797101755
11.394,1011.6,90.807,101.43,1.567,56.838,-0.27826086956521845
13.527,1012.0,91.992,118.44,2.5656,61.647,-0.23188405797101755
16.057,1012.1,87.538,121.48,2.9612,59.723,-0.22028985507246404
18.104,1011.8,80.06,116.26,3.4091,58.482,-0.2550724637681246
19.9,1011.6,69.381,133.69,1.6508,60.128,-0.27826086956521845
21.102,1011.1,62.513,119.6,3.0106,59.171,-0.33623188405797283
21.184,1010.6,64.303,108.8,3.8501,54.789,-0.3942028985507272
21.102,1009.9,65.886,107.77,3.9645,53.335,-0.4753623188405886
20.809,1009.4,66.411,108.14,4.4062,55.825,-0.533333333333343
20.454,1008.8,67.577,107.86,4.2207,55.779,-0.6028985507246509
20.344,1008.3,68.28,109.39,3.9115,55.704,-0.6608695652174053
20.071,1008.3,67.596,109.88,4.1621,56.87,-0.6608695652174053
19.712,1008.3,69.338,108.79,4.3766,56.708,-0.6608695652174053
19.173,1008.4,72.981,108.81,4.3222,56.396,-0.6492753623188517
18.978,1008.9,71.881,109.09,3.8856,57.806,-0.5913043478260974
19.024,1009.0,67.899,107.83,5.3791,61.392,-0.5797101449275439
18.663,1008.9,73.359,108.22,5.6201,59.77,-0.5913043478260974
18.277,1009.0,77.79,104.45,5.4652,60.348,-0.5797101449275439
17.285,1009.0,83.793,106.86,6.9742,64.593,-0.5797101449275439
17.911,1010.3,81.525,110.03,5.7432,61.382,-0.42898550724638773
18.897,1010.7,76.266,109.73,5.0645,59.251,-0.3826086956521737
20.07,1010.8,69.646,118.73,2.6403,57.861,-0.37101449275363335
21.156,1011.0,65.343,134.41,1.2045,60.573,-0.34782608695652634
21.609,1011.0,60.571,136.01,1.5358,62.385,-0.34782608695652634
21.927,1010.9,59.114,135.67,1.8631,60.294,-0.35942028985507984
22.28,1011.0,57.582,135.14,1.8274,60.294,-0.34782608695652634
21.755,1011.4,62.174,134.77,1.9201,58.15,-0.30144927536232546
19.263,1011.6,75.317,132.83,1.786,54.341,-0.27826086956521845
19.526,1011.5,71.528,109.1,3.703,51.455,-0.28985507246377196
19.576,1011.8,72.423,133.82,1.4369,53.893,-0.2550724637681246
19.322,1012.3,73.819,133.65,2.6,57.577,-0.19710144927537018
18.621,1012.9,75.956,133.99,3.5018,57.87,-0.1275362318840623
17.798,1013.4,76.104,134.17,2.9739,57.697,-0.0695652173913079
16.803,1013.8,76.574,135.64,1.2045,59.827,-0.02318840579710703
15.804,1013.7,78.003,135.36,2.6948,61.739,-0.03478260869564736
14.568,1013.7,80.695,104.17,7.0833,80.924,-0.03478260869564736
13.067,1014.5,84.087,105.2,7.0833,82.799,0.05797101449275439
15.039,1014.9,84.831,130.4,3.5164,59.226,0.10434782608695527
17.356,1015.3,79.187,152.38,2.4783,55.588,0.15072463768115613
18.581,1015.7,75.035,145.39,1.2045,56.067,0.19710144927537018
19.054,1016.1,71.923,137.11,2.1245,59.67,0.24347826086957106
19.649,1015.9,67.424,135.88,1.5395,58.32,0.22028985507246404
20.116,1015.6,65.379,134.81,2.2077,59.889,0.18550724637681668
21.116,1015.4,58.397,134.39,2.7254,60.911,0.16231884057970966
22.3,1015.1,48.633,135.72,2.6739,64.259,0.1275362318840623
23.282,1014.6,43.49,136.42,3.1703,65.67,0.0695652173913079
23.92,1014.3,35.885,133.82,3.4365,67.696,0.03478260869564736
23.993,1014.3,40.122,134.35,2.7194,65.094,0.03478260869564736
22.728,1014.3,43.28,135.82,1.9553,62.85,0.03478260869564736
21.255,1014.5,47.217,134.82,2.2557,61.741,0.05797101449275439
19.89,1014.7,50.87,136.1,2.4183,62.628,0.08115942028986141
17.473,1014.8,61.001,134.66,2.0721,60.37,0.09275362318840175
16.214,1014.7,67.281,135.99,2.4324,62.784,0.08115942028986141
15.532,1014.7,69.711,108.99,5.3401,64.847,0.08115942028986141
15.026,1014.6,71.693,108.44,3.6437,64.577,0.0695652173913079
14.458,1014.0,74.68,106.84,5.2735,66.21,0.0
14.031,1013.6,76.396,106.33,5.1147,66.458,-0.04637681159420087
13.764,1013.5,76.671,108.89,6.1637,68.018,-0.05797101449275439
13.303,1013.7,78.963,109.73,5.7664,65.839,-0.03478260869564736
13.278,1013.7,79.689,126.92,2.92,63.558,-0.03478260869564736
13.945,1013.8,79.471,137.32,3.121,60.647,-0.02318840579710703
16.438,1014.0,73.252,142.93,1.2045,58.692,0.0
19.383,1014.5,58.694,141.55,1.6511,62.456,0.05797101449275439
20.443,1015.0,60.83,141.5,1.2045,59.983,0.11594202898550877
20.729,1015.2,62.951,134.97,2.0853,60.036,0.1391304347826158
21.89,1015.0,58.336,142.37,1.4646,62.852,0.11594202898550877
22.893,1014.7,55.698,142.5,1.7957,61.458,0.08115942028986141
23.969,1014.2,50.954,141.92,1.9635,62.314,0.02318840579710703
25.867,1013.8,36.761,143.33,1.9703,66.983,-0.02318840579710703
26.729,1013.4,30.211,141.59,1.2045,67.466,-0.0695652173913079
26.396,1013.2,34.432,141.36,1.2045,66.276,-0.09275362318840175
26.193,1012.6,39.073,140.96,1.5127,64.074,-0.16231884057970966
25.572,1012.4,39.861,141.5,1.2045,63.513,-0.18550724637681668
24.317,1012.7,46.94,141.77,1.5296,61.255,-0.15072463768115613
22.475,1012.9,52.707,140.79,1.8468,59.07,-0.1275362318840623
20.768,1013.0,61.945,140.75,1.934,58.692,-0.11594202898550877
18.967,1012.9,67.31,128.67,2.2118,53.936,-0.1275362318840623
18.168,1012.8,69.648,111.09,3.8792,57.992,-0.1391304347826158
17.634,1012.4,70.007,109.8,5.942,61.256,-0.18550724637681668
16.575,1012.0,73.114,110.54,5.5659,59.259,-0.23188405797101755
15.947,1011.8,75.548,110.06,4.791,59.946,-0.2550724637681246
15.434,1011.7,76.272,109.93,5.9786,61.672,-0.2666666666666649
14.892,1011.9,77.244,109.7,4.6313,59.875,-0.24347826086957106
14.877,1011.9,77.663,108.67,5.2768,63.502,-0.24347826086957106
15.877,1012.0,76.517,125.62,3.4717,61.531,-0.23188405797101755
18.344,1012.5,68.672,140.81,1.2045,58.928,-0.17391304347826317
20.882,1012.8,57.159,141.17,1.4443,61.238,-0.1391304347826158
21.862,1013.0,58.532,140.02,1.2556,58.753,-0.11594202898550877
22.74,1013.3,55.89,141.48,1.2045,60.208,-0.08115942028986141
23.45,1013.3,49.052,141.64,1.2732,63.899,-0.08115942028986141
25.336,1013.1,40.423,141.73,1.6335,65.346,-0.10434782608695527
27.33,1012.7,36.684,145.39,1.8793,65.484,-0.15072463768115613
27.759,1012.2,35.098,136.49,1.9977,63.41,-0.20869565217391053
26.973,1011.9,39.377,140.34,1.2045,61.939,-0.24347826086957106
26.808,1011.6,41.296,140.92,1.2045,61.712,-0.27826086956521845
26.336,1011.6,45.395,140.61,1.2806,60.661,-0.27826086956521845
24.505,1011.8,48.045,140.37,1.6094,61.406,-0.2550724637681246
22.694,1012.0,48.454,141.6,1.5301,61.706,-0.23188405797101755
21.291,1011.9,52.06,140.81,2.0972,62.909,-0.24347826086957106
20.395,1011.9,56.215,140.15,2.168,62.279,-0.24347826086957106
19.109,1011.8,59.565,140.38,1.217,62.246,-0.2550724637681246
17.937,1011.5,65.365,117.36,3.9062,61.558,-0.28985507246377196
16.8,1011.1,68.828,114.62,3.923,58.389,-0.33623188405797283
15.931,1011.0,71.821,114.14,2.9201,56.848,-0.34782608695652634
15.583,1010.8,73.284,110.27,4.1998,60.795,-0.37101449275363335
15.233,1010.5,74.651,113.38,3.9107,59.758,-0.4057971014492807
14.938,1010.3,75.862,112.54,2.6432,56.536,-0.42898550724638773
14.818,1010.1,76.669,107.9,4.2269,61.632,-0.4521739130434816
15.546,1010.1,77.472,124.96,3.2365,58.514,-0.4521739130434816
17.966,1010.2,74.661,140.13,1.2045,57.221,-0.4405797101449281
20.646,1010.4,67.864,140.66,1.2045,59.094,-0.4173913043478342
21.651,1010.6,64.275,139.14,1.2045,60.09,-0.3942028985507272
22.048,1010.4,66.707,139.62,1.2874,60.33,-0.4173913043478342
22.546,1010.1,67.88,139.79,1.6128,59.711,-0.4521739130434816
23.117,1009.8,66.419,139.24,1.6525,57.624,-0.4869565217391421
23.796,1009.5,61.095,137.88,2.3403,58.682,-0.5217391304347895
23.565,1009.1,62.432,137.34,1.8433,56.238,-0.5681159420289904
23.874,1008.7,60.686,137.28,1.2045,55.736,-0.6144927536231912
24.734,1008.8,60.266,137.85,1.2045,54.607,-0.6028985507246509
25.208,1009.3,56.767,125.01,2.1678,53.784,-0.5449275362318965
24.001,1011.2,61.878,138.03,1.2045,56.555,-0.3246376811594193
19.194,1009.9,78.12,139.14,1.375,56.221,-0.4753623188405886
19.972,1009.3,71.017,139.23,1.4511,56.679,-0.5449275362318965
20.29,1009.9,71.019,139.33,1.3657,56.483,-0.4753623188405886
20.05,1011.4,73.141,138.51,1.7754,56.905,-0.30144927536232546
19.825,1011.5,76.855,131.72,1.9829,53.457,-0.28985507246377196
19.507,1010.8,78.039,129.04,2.0088,54.288,-0.37101449275363335
18.999,1010.1,81.142,113.61,4.538,57.707,-0.4521739130434816
19.013,1010.6,83.321,108.31,5.1583,55.988,-0.3942028985507272
18.857,1010.8,84.954,108.48,4.4151,53.63,-0.37101449275363335
18.618,1011.1,85.941,108.96,3.6947,52.788,-0.33623188405797283
18.292,1010.8,88.359,108.2,4.6883,54.37,-0.37101449275363335
17.877,1011.4,89.598,119.77,3.01,53.303,-0.30144927536232546
17.236,1012.1,90.053,140.76,1.2045,54.354,-0.22028985507246404
16.814,1012.7,91.093,141.44,1.2176,58.354,-0.15072463768115613
16.889,1013.2,88.627,141.15,2.389,58.656,-0.09275362318840175
17.042,1013.3,86.284,140.74,1.7847,56.562,-0.08115942028986141
17.243,1013.5,84.011,141.04,1.2942,58.004,-0.05797101449275439
17.862,1013.9,80.425,141.55,2.5563,61.108,-0.011594202898553514
18.577,1014.2,74.992,141.06,2.7686,61.039,0.02318840579710703
19.293,1014.2,71.694,140.74,2.3947,57.964,0.02318840579710703
20.122,1014.2,65.399,140.77,1.3126,58.683,0.02318840579710703
20.816,1014.3,49.371,140.78,1.8088,63.5,0.03478260869564736
20.544,1014.2,46.818,139.9,1.9266,62.961,0.02318840579710703
19.121,1014.2,56.273,139.64,1.2273,60.557,0.02318840579710703
13.354,1016.0,85.158,155.37,3.7461,51.816,0.23188405797101755
13.256,1016.2,86.724,162.11,1.8457,50.322,0.2550724637681246
13.123,1016.5,86.336,163.04,1.9376,49.212,0.28985507246377196
13.142,1016.9,87.477,163.37,1.2045,50.24,0.33623188405797283
14.054,1017.6,87.103,162.59,1.2045,50.604,0.4173913043478342
15.83,1017.8,83.475,160.71,1.2045,55.103,0.4405797101449281
17.782,1018.1,66.606,158.84,3.411,58.866,0.4753623188405886
19.589,1018.4,54.24,157.01,3.173,62.93,0.510144927536236
20.502,1018.8,48.382,143.6,3.4069,74.83,0.5565217391304369
20.683,1019.0,52.011,151.41,2.6493,69.513,0.5797101449275439
20.887,1019.1,56.691,151.18,2.8479,67.204,0.5913043478260974
21.02,1019.0,56.6,151.21,3.0944,66.549,0.5797101449275439
21.235,1018.5,55.073,152.09,2.7015,66.365,0.5217391304347895
21.443,1018.2,51.383,150.47,2.538,67.077,0.4869565217391421
21.325,1018.0,48.505,155.82,2.6379,66.59,0.4637681159420351
20.78,1017.6,47.917,156.85,2.5989,66.416,0.4173913043478342
19.846,1017.7,54.21,154.94,1.8437,64.433,0.42898550724638773
18.062,1018.0,62.175,153.1,2.8231,64.352,0.4637681159420351
16.264,1018.2,73.205,157.08,2.4706,59.652,0.4869565217391421
